record_id,date,zone_id,zone_name,total_waste_kg,organic_waste_kg,plastic_waste_kg,paper_waste_kg,metal_waste_kg,glass_waste_kg,other_waste_kg,number_of_active_bins,average_bin_fill_percentage,overflow_count,collection_count,population_density,commercial_density,market_activity_level,holiday_flag,festival_flag,event_activity_level,rainfall_mm,temperature_c,avg_daily_generation_kg_14d,split
AMD-ZW-007771,2026-04-24,AMD-Z-16,Memnagar,1533.69,958.16,214.72,108.93,18.49,43.19,190.21,16,41.98,1,15,25600,54,1.27,0,0,0,0.0,32.8,1627.34,train
AMD-ZW-007772,2026-04-24,AMD-Z-17,Isanpur,1883.95,1209.02,186.24,154.72,37.11,70.91,225.95,16,37.76,0,18,31400,46,1.33,0,0,0,0.0,32.8,1923.93,train
AMD-ZW-007773,2026-04-24,AMD-Z-18,Nikol,2667.23,1516.89,392.69,235.29,35.81,80.82,405.73,18,42.47,1,18,33800,50,1.36,0,0,0,0.0,32.8,2728.67,train
AMD-ZW-007774,2026-04-24,AMD-Z-19,Vastral,1742.13,1018.12,258.18,190.04,44.99,44.12,186.7,17,36.19,0,17,32600,48,1.38,0,0,0,0.0,32.8,1735.45,train
AMD-ZW-007775,2026-04-24,AMD-Z-20,Naroda,10349.04,1714.75,2678.51,1823.06,1360.0,941.31,1831.41,20,49.45,3,33,30200,68,2.01,0,0,0,0.0,32.8,8875.32,train
AMD-ZW-007776,2026-04-24,AMD-Z-21,Odhav,7474.09,1442.33,1851.46,1390.46,984.43,561.83,1243.58,18,48.16,1,22,28700,64,1.71,0,0,0,0.0,32.8,6576.88,train
AMD-ZW-007777,2026-04-24,AMD-Z-22,Vatva,6453.95,1142.31,1590.15,1114.18,864.0,597.82,1145.5,19,52.12,0,24,29500,66,1.61,0,0,0,0.0,32.8,5743.01,train
AMD-ZW-007778,2026-04-24,AMD-Z-23,Ranip,1802.65,1240.53,209.84,112.08,19.7,40.17,180.33,16,40.51,0,15,27800,50,1.31,0,0,0,0.0,32.8,1863.42,train
AMD-ZW-007779,2026-04-24,AMD-Z-24,Sabarmati,1406.34,928.28,175.73,91.61,19.06,24.07,167.6,16,37.93,0,12,26100,54,1.59,0,0,0,0.0,32.8,1448.76,train
AMD-ZW-007780,2026-04-24,AMD-Z-25,Ellis Bridge,6505.15,1508.88,1735.44,1747.41,236.05,423.77,853.6,16,56.47,2,19,24900,82,2.58,0,0,0,0.0,32.8,5826.44,train
AMD-ZW-007781,2026-04-24,AMD-Z-26,Ashram Road,7716.48,1376.31,2281.48,2385.29,319.6,663.94,689.86,18,60.6,3,25,23400,90,2.49,0,0,0,,32.8,7250.31,train
AMD-ZW-007782,2026-04-24,AMD-Z-27,CG Road,8252.93,2339.19,2027.96,2129.15,406.44,495.56,854.64,20,62.61,7,26,22800,94,2.69,0,0,0,0.0,32.8,7259.69,train
AMD-ZW-007783,2026-04-24,AMD-Z-28,Relief Road,11371.1,7774.75,1216.07,1023.4,127.02,348.73,881.13,22,57.77,2,32,37600,90,4.2,0,0,0,0.0,32.8,11383.55,train
AMD-ZW-007784,2026-04-24,AMD-Z-29,Shahpur,10054.91,7510.64,947.6,526.46,123.41,194.73,752.08,17,51.71,5,26,34800,74,4.04,0,0,0,0.0,32.8,10222.41,train
AMD-ZW-007785,2026-04-24,AMD-Z-30,Jamalpur,14750.63,10524.36,1239.02,924.0,220.33,426.01,1416.92,21,51.77,2,35,36900,86,4.17,0,0,0,0.0,32.8,15212.49,train
AMD-ZW-007786,2026-04-24,AMD-Z-31,Dariyapur,10860.24,7670.69,1140.97,767.6,106.63,273.34,901.01,16,46.8,1,29,35100,70,4.19,0,0,0,0.0,32.8,11429.71,train
AMD-ZW-007787,2026-04-24,AMD-Z-32,Saraspur,5216.62,520.15,1622.71,1045.23,754.62,477.66,796.25,16,55.13,4,19,31200,60,1.58,0,0,0,0.0,32.8,5387.93,train
AMD-ZW-007788,2026-04-24,AMD-Z-33,Wadaj,1879.1,994.18,325.72,202.47,54.56,62.45,239.73,16,38.94,0,16,28300,52,1.34,0,0,0,0.0,32.8,1915.32,train
AMD-ZW-007789,2026-04-25,AMD-Z-01,Navrangpura,5905.04,1770.13,1284.86,1545.88,282.72,396.34,625.12,23,47.95,1,26,28500,88,1.85,0,0,0,0.0,39.2,6286.58,train
AMD-ZW-007790,2026-04-25,AMD-Z-02,Vastrapur,4200.59,1532.84,890.19,790.05,147.59,261.78,578.13,21,40.53,1,21,24200,72,2.1,0,0,0,0.0,39.2,4188.93,train
AMD-ZW-007791,2026-04-25,AMD-Z-03,Satellite,6976.15,1043.99,2098.49,2136.4,388.47,626.82,681.97,23,49.35,2,32,26800,80,1.82,0,0,0,0.0,39.2,7547.39,train
AMD-ZW-007792,2026-04-25,AMD-Z-04,Bodakdev,4817.15,1286.83,1301.84,1288.34,152.05,363.03,425.07,19,46.54,2,25,21900,76,1.75,0,0,0,0.0,39.2,5352.93,train
AMD-ZW-007793,2026-04-25,AMD-Z-05,Prahlad Nagar,4314.35,1106.0,1169.47,1114.56,183.56,301.68,439.08,19,51.24,2,21,23100,84,1.87,0,0,0,0.0,39.2,4515.16,train
AMD-ZW-007794,2026-04-25,AMD-Z-06,Thaltej,1105.77,696.17,102.7,92.55,30.67,23.39,160.29,18,37.26,2,16,20400,58,1.32,0,0,0,0.0,39.2,1047.74,train
AMD-ZW-007795,2026-04-25,AMD-Z-07,Bopal,1521.36,659.13,314.81,194.89,40.78,58.25,253.51,17,32.95,0,19,17600,44,1.49,0,0,0,0.0,39.2,1422.35,train
AMD-ZW-007796,2026-04-25,AMD-Z-08,Gota,1810.41,1034.64,255.73,147.88,41.71,73.53,256.92,17,37.49,0,20,19800,46,1.38,0,0,0,0.0,39.2,1800.78,train
AMD-ZW-007797,2026-04-25,AMD-Z-09,Chandkheda,1692.28,886.94,302.69,167.29,28.46,64.07,242.83,18,42.24,1,16,22700,48,1.43,0,0,0,0.0,39.2,1619.92,train
AMD-ZW-007798,2026-04-25,AMD-Z-10,Motera,1901.73,890.4,399.18,201.7,59.96,49.37,301.12,17,46.67,0,13,21300,52,1.29,0,0,0,0.0,39.2,1656.73,train
AMD-ZW-007799,2026-04-25,AMD-Z-11,Maninagar,13863.33,10083.45,1281.58,848.76,331.82,256.77,1060.95,23,54.72,6,34,35200,82,4.54,0,0,0,0.0,39.2,12082.96,train
AMD-ZW-007800,2026-04-25,AMD-Z-12,Paldi,1957.85,956.76,331.49,260.74,36.18,59.57,313.11,17,38.42,0,13,26400,56,1.37,0,0,0,0.0,39.2,1748.5,train
AMD-ZW-007801,2026-04-25,AMD-Z-13,Vasna,2442.78,1063.18,430.92,360.9,53.74,125.52,408.52,17,48.16,1,17,29100,48,1.4,0,0,0,0.0,39.2,2125.39,train
AMD-ZW-007802,2026-04-25,AMD-Z-14,Shahibaug,5144.38,1984.38,1021.98,922.97,231.51,278.86,704.67,16,44.21,1,18,27300,62,2.2,0,0,0,0.0,39.2,5092.08,train
AMD-ZW-007803,2026-04-25,AMD-Z-15,Naranpura,1856.79,1039.88,239.8,259.54,31.96,49.8,235.8,17,46.5,1,17,28900,58,1.37,0,0,0,0.0,39.2,1642.36,train
AMD-ZW-007804,2026-04-25,AMD-Z-16,Memnagar,1716.57,1096.5,179.41,125.12,36.5,54.47,224.56,16,46.08,1,15,25600,54,1.27,0,0,0,0.0,39.2,1623.5,train
AMD-ZW-007805,2026-04-25,AMD-Z-17,Isanpur,2101.81,1319.53,244.01,156.29,32.13,66.85,282.98,16,40.67,0,16,31400,46,1.36,0,0,0,0.0,39.2,1927.61,train
AMD-ZW-007806,2026-04-25,AMD-Z-18,Nikol,2798.96,1510.88,464.7,301.81,60.16,99.78,361.62,18,41.48,0,18,33800,50,1.44,0,0,0,0.0,39.2,2725.65,train
AMD-ZW-007807,2026-04-25,AMD-Z-19,Vastral,1830.42,1033.27,248.26,169.0,28.49,93.1,258.29,17,38.73,0,18,32600,48,1.28,0,0,0,0.0,39.2,1736.19,train
AMD-ZW-007808,2026-04-25,AMD-Z-20,Naroda,7974.9,1408.39,1975.03,1541.46,979.4,698.04,1372.58,20,48.77,4,32,30200,68,1.31,0,0,0,0.0,39.2,8871.7,train
AMD-ZW-007809,2026-04-25,AMD-Z-21,Odhav,6125.92,1219.67,1531.5,1156.55,737.83,471.4,1008.97,18,40.61,0,21,28700,64,0.99,0,0,0,0.0,39.2,6576.27,train
AMD-ZW-007810,2026-04-25,AMD-Z-22,Vatva,5018.41,1076.25,1217.66,872.33,736.18,332.54,783.46,19,42.68,0,25,29500,66,1.03,0,0,0,0.0,39.2,5742.05,train
AMD-ZW-007811,2026-04-25,AMD-Z-23,Ranip,1859.31,1277.57,192.0,117.54,22.91,45.32,203.97,16,38.01,0,12,27800,50,1.28,0,0,0,0.0,39.2,1853.2,train
AMD-ZW-007812,2026-04-25,AMD-Z-24,Sabarmati,1495.72,1026.22,137.73,122.77,14.31,38.77,155.93,16,44.19,0,16,26100,54,1.55,0,0,0,0.0,39.2,1449.46,train
AMD-ZW-007813,2026-04-25,AMD-Z-25,Ellis Bridge,5271.07,1185.46,1371.63,1565.77,208.82,357.54,581.85,16,52.38,2,19,24900,82,1.75,0,0,0,0.0,39.2,5812.7,train
AMD-ZW-007814,2026-04-25,AMD-Z-26,Ashram Road,6803.09,1090.92,1925.74,2391.63,244.04,505.43,645.33,18,54.08,3,24,23400,90,1.82,0,0,0,0.0,39.2,7213.7,train
AMD-ZW-007815,2026-04-25,AMD-Z-27,CG Road,7314.65,2360.81,1639.5,1675.95,265.91,646.9,725.58,20,55.06,2,25,22800,94,1.71,0,0,0,0.0,39.2,7296.61,train
AMD-ZW-007816,2026-04-25,AMD-Z-28,Relief Road,13695.5,9315.74,1617.15,1113.43,165.38,316.65,1167.16,22,62.98,15,35,37600,90,4.57,0,0,0,0.0,39.2,11401.69,train
AMD-ZW-007817,2026-04-25,AMD-Z-29,Shahpur,11275.05,8299.18,993.07,603.58,122.31,279.32,977.58,17,59.59,6,27,34800,74,4.5,0,0,0,0.0,39.2,10204.3,train
AMD-ZW-007818,2026-04-25,AMD-Z-30,Jamalpur,17188.53,12238.28,1848.58,1045.24,211.49,422.32,1422.62,21,57.77,5,32,36900,86,4.46,0,0,0,0.0,39.2,15195.05,train
AMD-ZW-007819,2026-04-25,AMD-Z-31,Dariyapur,12039.78,8791.46,1210.8,806.07,136.07,152.14,943.25,16,47.78,2,25,35100,70,4.44,0,0,0,0.0,39.2,11399.94,train
AMD-ZW-007820,2026-04-25,AMD-Z-32,Saraspur,4309.32,416.11,1285.93,970.96,582.97,417.87,635.47,16,40.06,0,20,31200,60,0.95,0,0,0,0.0,39.2,5387.18,train
AMD-ZW-007821,2026-04-25,AMD-Z-33,Wadaj,2035.76,1070.27,324.87,201.77,61.46,72.75,304.64,16,44.84,2,14,28300,52,1.45,0,0,0,0.0,39.2,1915.93,train
AMD-ZW-007822,2026-04-26,AMD-Z-01,Navrangpura,4347.29,1215.53,1083.3,1082.83,205.06,288.39,472.18,23,41.93,0,28,28500,88,1.86,0,0,0,0.0,36.9,6297.54,train
AMD-ZW-007823,2026-04-26,AMD-Z-02,Vastrapur,3776.16,1315.28,737.28,686.56,190.43,202.27,644.35,21,37.32,1,19,24200,72,1.89,0,0,0,0.0,36.9,4189.28,train
AMD-ZW-007824,2026-04-26,AMD-Z-03,Satellite,5215.44,848.52,1425.37,1737.49,277.84,373.33,552.9,23,43.06,0,30,26800,80,1.79,0,0,0,0.0,36.9,7526.93,train
AMD-ZW-007825,2026-04-26,AMD-Z-04,Bodakdev,3721.7,947.65,1001.12,993.05,145.78,242.36,391.74,19,37.77,0,26,21900,76,1.83,0,0,0,0.0,36.9,5340.13,train
AMD-ZW-007826,2026-04-26,AMD-Z-05,Prahlad Nagar,3177.25,795.53,802.5,890.74,133.74,211.69,343.06,19,41.19,0,24,23100,84,1.84,0,0,0,0.0,36.9,4538.13,train
AMD-ZW-007827,2026-04-26,AMD-Z-06,Thaltej,1091.81,673.4,127.9,84.08,14.77,25.98,165.68,18,41.53,2,18,20400,58,1.39,0,0,0,0.0,36.9,1049.53,train
AMD-ZW-007828,2026-04-26,AMD-Z-07,Bopal,1461.79,704.32,236.8,199.44,41.36,61.99,217.88,17,34.93,0,17,17600,44,1.29,0,0,0,0.0,36.9,1430.27,train
AMD-ZW-007829,2026-04-26,AMD-Z-08,Gota,1887.84,1068.43,275.22,184.27,32.73,103.23,223.96,17,33.66,0,15,19800,46,1.41,0,0,0,0.0,36.9,1793.78,train
AMD-ZW-007830,2026-04-26,AMD-Z-09,Chandkheda,1789.87,868.75,281.69,189.92,35.37,77.13,337.02,18,39.58,0,17,22700,48,1.53,0,0,0,0.0,36.9,1613.87,train
AMD-ZW-007831,2026-04-26,AMD-Z-10,Motera,1746.74,915.61,309.01,185.47,44.25,55.92,236.48,17,43.39,0,16,21300,52,1.43,0,0,0,0.0,36.9,1674.43,train
AMD-ZW-007832,2026-04-26,AMD-Z-11,Maninagar,13873.99,9928.13,1453.0,823.55,126.92,292.3,1250.1,23,55.05,5,32,35200,82,4.55,0,0,0,0.0,36.9,12127.79,train
AMD-ZW-007833,2026-04-26,AMD-Z-12,Paldi,1933.74,1029.12,286.62,183.48,34.24,66.21,334.07,17,42.68,0,18,26400,56,1.35,0,0,0,0.0,36.9,1734.31,train
AMD-ZW-007834,2026-04-26,AMD-Z-13,Vasna,2597.86,1191.37,470.03,311.55,47.27,139.92,437.72,17,47.25,3,19,29100,48,1.41,0,0,0,0.0,36.9,2142.29,train
AMD-ZW-007835,2026-04-26,AMD-Z-14,Shahibaug,4871.27,1928.82,1001.62,827.27,218.93,253.76,640.88,16,46.34,1,21,27300,62,2.08,0,0,0,0.0,36.9,5103.61,train
AMD-ZW-007836,2026-04-26,AMD-Z-15,Naranpura,1678.77,986.88,232.98,170.58,28.35,46.31,213.67,17,44.57,1,17,28900,58,1.46,0,0,0,0.0,36.9,1641.99,train
AMD-ZW-007837,2026-04-26,AMD-Z-16,Memnagar,1763.5,1125.41,210.21,181.1,32.42,39.65,174.71,16,40.28,0,16,25600,54,1.42,0,0,0,0.0,36.9,1621.68,train
AMD-ZW-007838,2026-04-26,AMD-Z-17,Isanpur,2174.84,1441.69,214.09,153.17,25.39,78.07,262.43,16,42.41,0,18,31400,46,1.36,0,0,0,0.0,36.9,1930.82,train
AMD-ZW-007839,2026-04-26,AMD-Z-18,Nikol,2816.11,1523.89,452.56,271.79,57.94,65.69,444.24,18,43.87,0,18,33800,50,1.38,0,0,0,0.0,36.9,2699.05,train
AMD-ZW-007840,2026-04-26,AMD-Z-19,Vastral,1776.31,1091.72,254.9,120.73,22.73,62.48,223.75,17,38.19,2,17,32600,48,1.31,0,0,0,0.0,36.9,1731.66,train
AMD-ZW-007841,2026-04-26,AMD-Z-20,Naroda,5975.46,896.04,1676.64,1040.06,850.28,478.34,1034.09,20,36.98,1,32,30200,68,1.27,0,0,0,0.0,36.9,8838.16,train
AMD-ZW-007842,2026-04-26,AMD-Z-21,Odhav,3868.49,675.29,930.04,758.64,433.08,385.06,686.37,18,34.82,0,22,28700,64,1.04,0,0,0,0.0,36.9,6578.56,train
AMD-ZW-007843,2026-04-26,AMD-Z-22,Vatva,3534.88,600.07,929.21,650.36,402.01,306.47,646.75,19,38.29,1,20,29500,66,0.99,0,0,0,0.0,36.9,5751.53,train
AMD-ZW-007844,2026-04-26,AMD-Z-23,Ranip,2091.0,1350.51,252.71,180.74,21.8,60.9,224.35,16,41.18,2,17,27800,50,1.41,0,0,0,0.0,36.9,1838.72,train
AMD-ZW-007845,2026-04-26,AMD-Z-24,Sabarmati,1544.77,1036.1,160.5,132.52,21.3,25.56,168.78,16,38.71,0,12,26100,54,1.56,0,0,0,0.0,36.9,1450.53,train
AMD-ZW-007846,2026-04-26,AMD-Z-25,Ellis Bridge,3957.08,925.63,1037.53,1087.75,176.25,245.76,484.16,16,38.27,0,20,24900,82,1.88,0,0,0,0.0,36.9,5813.59,train
AMD-ZW-007847,2026-04-26,AMD-Z-26,Ashram Road,5315.48,886.07,1634.52,1607.37,242.26,416.85,528.41,18,47.15,2,23,23400,90,1.89,0,0,0,0.0,36.9,7185.63,train
AMD-ZW-007848,2026-04-26,AMD-Z-27,CG Road,5230.15,1671.2,1173.99,1330.16,193.42,323.01,538.37,20,44.41,1,25,22800,94,1.84,0,0,0,0.0,36.9,7362.46,train
AMD-ZW-007849,2026-04-26,AMD-Z-28,Relief Road,13888.72,9468.53,1496.69,1102.27,253.24,351.61,1216.38,22,65.15,14,34,37600,90,4.56,0,0,0,0.0,36.9,11438.97,train
AMD-ZW-007850,2026-04-26,AMD-Z-29,Shahpur,12192.14,9059.89,1063.15,643.3,89.59,310.56,1025.65,17,59.93,7,27,34800,74,4.49,0,0,0,0.0,36.9,10176.3,train
AMD-ZW-007851,2026-04-26,AMD-Z-30,Jamalpur,17367.51,12560.99,1418.84,1367.23,313.71,372.0,1334.74,21,59.86,6,34,36900,86,4.52,0,0,0,0.0,36.9,15206.45,train
AMD-ZW-007852,2026-04-26,AMD-Z-31,Dariyapur,12375.71,9067.0,1028.96,834.49,89.72,351.04,1004.52,16,57.65,5,26,35100,70,4.53,0,0,0,0.0,36.9,11365.15,train
AMD-ZW-007853,2026-04-26,AMD-Z-32,Saraspur,2867.63,223.4,752.62,686.31,531.74,231.32,442.23,16,31.73,0,17,31200,60,1.06,0,0,0,0.0,36.9,5378.26,train
AMD-ZW-007854,2026-04-26,AMD-Z-33,Wadaj,2083.74,1173.9,332.22,216.62,45.15,78.18,237.68,16,46.96,0,14,28300,52,1.38,0,0,0,0.0,36.9,1918.25,train
AMD-ZW-007855,2026-04-27,AMD-Z-01,Navrangpura,6218.71,1824.53,1524.87,1586.2,210.96,499.43,572.72,23,45.43,2,27,28500,88,2.62,0,0,0,0.0,38.6,6296.68,train
AMD-ZW-007856,2026-04-27,AMD-Z-02,Vastrapur,3971.31,1394.35,946.68,710.36,122.75,273.16,524.01,21,37.61,0,20,24200,72,2.11,0,0,0,0.0,38.6,4193.11,train
AMD-ZW-007857,2026-04-27,AMD-Z-03,Satellite,8035.7,1215.05,2329.08,2655.8,352.91,641.36,841.5,23,48.86,2,31,26800,80,2.62,0,0,0,0.0,38.6,7515.98,train
AMD-ZW-007858,2026-04-27,AMD-Z-04,Bodakdev,5812.29,1563.38,1407.03,1756.57,148.86,382.33,554.12,19,41.43,0,27,21900,76,2.63,0,0,0,0.0,38.6,5305.23,train
AMD-ZW-007859,2026-04-27,AMD-Z-05,Prahlad Nagar,6487.75,1574.8,1695.25,1786.98,243.04,516.23,671.44,19,49.76,2,20,23100,84,2.66,0,0,2,0.0,38.6,4538.58,train
AMD-ZW-007860,2026-04-27,AMD-Z-06,Thaltej,989.71,607.89,129.63,79.2,10.87,18.68,143.44,18,35.33,1,17,20400,58,1.44,0,0,0,0.0,38.6,1042.76,train
AMD-ZW-007861,2026-04-27,AMD-Z-07,Bopal,1300.24,607.22,202.36,156.13,42.34,71.27,220.92,17,36.02,1,19,17600,44,1.46,0,0,0,0.0,38.6,1428.15,train
AMD-ZW-007862,2026-04-27,AMD-Z-08,Gota,1691.13,1001.34,201.21,159.72,36.99,50.64,241.24,17,38.42,0,20,19800,46,1.41,0,0,0,0.0,38.6,1787.61,train
AMD-ZW-007863,2026-04-27,AMD-Z-09,Chandkheda,1559.49,815.24,289.78,159.66,41.24,54.87,198.7,18,34.08,0,15,22700,48,1.51,0,0,0,0.0,38.6,1619.27,train
AMD-ZW-007864,2026-04-27,AMD-Z-10,Motera,1496.84,834.19,226.23,161.23,33.54,49.83,191.83,17,40.68,2,15,21300,52,1.46,0,0,0,0.0,38.6,1676.35,train
AMD-ZW-007865,2026-04-27,AMD-Z-11,Maninagar,10777.37,7556.98,1119.3,811.44,171.75,252.02,865.88,23,47.14,4,33,35200,82,4.13,0,0,0,0.0,38.6,12114.34,train
AMD-ZW-007866,2026-04-27,AMD-Z-12,Paldi,1673.68,823.05,319.51,159.46,47.3,64.22,260.14,17,37.52,1,13,26400,56,1.43,0,0,0,0.0,38.6,1734.72,train
AMD-ZW-007867,2026-04-27,AMD-Z-13,Vasna,1916.23,855.18,337.56,244.36,72.67,73.9,332.56,17,35.62,0,16,29100,48,1.35,0,0,0,0.0,38.6,2172.14,train
AMD-ZW-007868,2026-04-27,AMD-Z-14,Shahibaug,4930.41,2078.05,835.64,922.83,262.63,221.52,609.73,16,39.79,1,19,27300,62,2.06,0,0,0,0.0,38.6,5128.87,train
AMD-ZW-007869,2026-04-27,AMD-Z-15,Naranpura,1391.97,770.77,208.45,144.07,34.28,48.88,185.52,17,39.17,0,17,28900,58,1.41,0,0,0,0.0,38.6,1595.95,train
AMD-ZW-007870,2026-04-27,AMD-Z-16,Memnagar,1543.15,986.12,167.01,117.73,23.38,43.0,205.91,16,39.54,0,15,25600,54,1.41,0,0,0,0.0,38.6,1616.96,train
AMD-ZW-007871,2026-04-27,AMD-Z-17,Isanpur,1838.82,1183.0,214.18,148.37,33.91,45.71,213.65,16,38.55,0,16,31400,46,1.36,0,0,0,0.0,38.6,1925.23,train
AMD-ZW-007872,2026-04-27,AMD-Z-18,Nikol,2420.01,1309.4,410.68,234.7,55.23,88.94,321.05,18,42.65,0,18,33800,50,1.35,0,0,0,0.0,38.6,2653.38,train
AMD-ZW-007873,2026-04-27,AMD-Z-19,Vastral,1638.79,931.91,237.09,172.76,36.45,53.62,206.95,17,34.72,0,18,32600,48,1.38,0,0,0,0.0,38.6,1725.2,train
AMD-ZW-007874,2026-04-27,AMD-Z-20,Naroda,11916.34,2230.01,2895.62,2341.46,1194.57,1301.34,1953.34,20,46.2,3,32,30200,68,1.99,0,0,0,0.0,38.6,8907.19,train
AMD-ZW-007875,2026-04-27,AMD-Z-21,Odhav,7516.51,1438.35,2017.99,1406.85,1034.04,516.97,1102.32,18,38.51,0,21,28700,64,1.71,0,0,0,0.0,38.6,6571.66,train
AMD-ZW-007876,2026-04-27,AMD-Z-22,Vatva,6276.05,1189.52,1502.43,1171.36,798.34,451.15,1163.26,19,47.51,1,21,29500,66,1.72,0,0,0,0.0,38.6,5755.64,train
AMD-ZW-007877,2026-04-27,AMD-Z-23,Ranip,1707.8,1153.94,202.54,118.22,17.0,46.15,169.96,16,35.95,0,12,27800,50,1.27,0,0,0,0.0,38.6,1842.82,train
AMD-ZW-007878,2026-04-27,AMD-Z-24,Sabarmati,1328.75,873.52,137.39,93.51,27.15,27.9,169.28,16,41.9,0,16,26100,54,1.56,0,0,0,0.0,38.6,1433.91,train
AMD-ZW-007879,2026-04-27,AMD-Z-25,Ellis Bridge,6243.5,1398.6,1746.09,1906.76,224.02,367.11,600.91,16,44.88,0,18,24900,82,2.58,0,0,0,0.0,38.6,5802.18,train
AMD-ZW-007880,2026-04-27,AMD-Z-26,Ashram Road,8938.42,1648.19,2707.93,2451.25,432.75,759.78,938.52,18,55.81,5,23,23400,90,2.61,0,0,0,0.0,38.6,7152.05,train
AMD-ZW-007881,2026-04-27,AMD-Z-27,CG Road,7675.21,2723.72,1648.02,1916.24,350.37,418.12,618.74,20,47.85,2,23,22800,94,2.64,0,0,0,0.0,38.6,7368.59,train
AMD-ZW-007882,2026-04-27,AMD-Z-28,Relief Road,9912.86,6702.53,1104.34,673.49,184.64,232.41,1015.45,22,52.96,4,35,37600,90,4.1,0,0,0,0.0,38.6,11521.14,train
AMD-ZW-007883,2026-04-27,AMD-Z-29,Shahpur,9571.3,7011.49,860.91,525.87,162.04,266.69,744.3,17,49.0,2,27,34800,74,4.15,0,0,0,0.0,38.6,10236.73,train
AMD-ZW-007884,2026-04-27,AMD-Z-30,Jamalpur,12782.33,9149.19,1265.3,605.97,233.47,420.84,1107.57,21,49.56,1,32,36900,86,4.15,0,0,0,0.0,38.6,15226.95,train
AMD-ZW-007885,2026-04-27,AMD-Z-31,Dariyapur,10046.52,7582.56,1035.63,522.8,121.48,149.36,634.69,16,49.83,2,27,35100,70,4.16,0,0,0,0.0,38.6,11338.89,train
AMD-ZW-007886,2026-04-27,AMD-Z-32,Saraspur,5269.34,536.16,1389.09,1165.44,843.82,494.8,840.02,16,36.32,0,20,31200,60,1.8,0,0,0,0.0,38.6,5365.42,train
AMD-ZW-007887,2026-04-27,AMD-Z-33,Wadaj,1692.96,898.05,308.23,188.51,50.07,66.75,181.36,16,44.93,0,14,28300,52,1.36,0,0,0,0.0,38.6,1920.19,train
AMD-ZW-007888,2026-04-28,AMD-Z-01,Navrangpura,6571.24,1930.04,1616.88,1651.22,260.75,406.89,705.47,23,52.58,3,27,28500,88,2.55,0,0,0,0.0,34.3,6253.87,train
AMD-ZW-007889,2026-04-28,AMD-Z-02,Vastrapur,3979.95,1355.5,889.57,740.61,157.5,223.09,613.68,21,39.36,1,19,24200,72,2.1,0,0,0,0.0,34.3,4178.25,train
AMD-ZW-007890,2026-04-28,AMD-Z-03,Satellite,8169.28,1127.81,2555.49,2579.97,381.98,732.63,791.41,23,56.26,1,31,26800,80,2.63,0,0,0,0.0,34.3,7505.78,train
AMD-ZW-007891,2026-04-28,AMD-Z-04,Bodakdev,5663.55,1695.94,1071.99,1602.61,170.14,443.29,679.58,19,47.72,1,27,21900,76,2.7,0,0,0,0.0,34.3,5316.59,train
AMD-ZW-007892,2026-04-28,AMD-Z-05,Prahlad Nagar,4899.37,1117.12,1209.08,1602.26,169.51,297.78,503.61,19,55.56,0,26,23100,84,2.79,0,0,0,0.0,34.3,4661.16,train
AMD-ZW-007893,2026-04-28,AMD-Z-06,Thaltej,962.94,626.09,133.91,66.3,16.77,28.02,91.86,18,33.62,1,18,20400,58,1.36,0,0,0,0.0,34.3,1045.32,train
AMD-ZW-007894,2026-04-28,AMD-Z-07,Bopal,1306.63,581.85,254.34,170.15,64.49,48.16,187.63,17,34.64,0,18,17600,44,1.44,0,0,0,0.0,34.3,1424.04,train
AMD-ZW-007895,2026-04-28,AMD-Z-08,Gota,1839.01,1085.51,251.65,152.19,41.21,44.74,263.71,17,33.95,0,15,19800,46,1.35,0,0,0,0.0,34.3,1777.34,train
AMD-ZW-007896,2026-04-28,AMD-Z-09,Chandkheda,1550.96,845.06,228.8,143.48,37.01,68.53,228.09,18,37.06,1,15,22700,48,1.4,0,0,0,0.0,34.3,1621.23,train
AMD-ZW-007897,2026-04-28,AMD-Z-10,Motera,1522.33,780.91,252.66,136.45,52.94,33.65,265.72,17,35.43,0,15,21300,52,1.49,0,0,0,0.0,34.3,1675.71,train
AMD-ZW-007898,2026-04-28,AMD-Z-11,Maninagar,10549.59,7500.26,1149.14,691.74,100.14,218.15,890.17,23,47.68,4,33,35200,82,4.15,0,0,0,0.0,34.3,12112.09,train
AMD-ZW-007899,2026-04-28,AMD-Z-12,Paldi,1722.08,920.35,293.72,193.0,31.5,51.82,231.68,17,41.28,1,18,26400,56,1.4,0,0,0,0.0,34.3,1739.81,train
AMD-ZW-007900,2026-04-28,AMD-Z-13,Vasna,2053.42,957.66,314.09,278.23,81.25,72.84,349.35,17,40.46,1,18,29100,48,1.49,0,0,0,0.0,34.3,2163.67,train
AMD-ZW-007901,2026-04-28,AMD-Z-14,Shahibaug,5084.86,1972.68,1170.24,863.01,214.92,247.09,616.92,16,42.97,0,20,27300,62,1.98,0,0,0,0.0,34.3,5125.83,train
AMD-ZW-007902,2026-04-28,AMD-Z-15,Naranpura,1404.6,808.16,184.09,175.46,17.07,39.46,180.36,17,37.68,0,17,28900,58,1.37,0,0,0,0.0,34.3,1583.31,train
AMD-ZW-007903,2026-04-28,AMD-Z-16,Memnagar,1516.9,968.31,207.85,107.37,26.52,46.36,160.48,16,38.87,1,15,25600,54,1.3,0,0,0,0.0,34.3,1618.31,train
