composition_id,bin_id,zone_id,zone_name,timestamp,date,waste_stream,plastic_percentage,paper_percentage,metal_percentage,glass_percentage,organic_percentage,other_percentage,total_waste_kg,collection_id,composition_source,confidence,split
AMD-COMP-024040,AMD-BIN-0273,AMD-Z-15,Naranpura,2026-02-17 12:10:10,2026-02-17,Dry,30.83,16.17,4.83,2.87,24.96,20.34,44.53,AMD-COL-0113721,image_classifier,0.843,train
AMD-COMP-038607,AMD-BIN-0439,AMD-Z-25,Ellis Bridge,2026-02-17 12:10:28,2026-02-17,Dry,33.0,29.44,8.67,2.22,14.74,11.93,433.86,AMD-COL-0180830,image_classifier,0.951,train
AMD-COMP-054051,AMD-BIN-0577,AMD-Z-32,Saraspur,2026-02-17 12:11:34,2026-02-17,Organic,12.26,4.91,2.01,3.6,63.52,13.7,183.59,AMD-COL-0253847,manual_audit,0.866,train
AMD-COMP-054654,AMD-BIN-0585,AMD-Z-33,Wadaj,2026-02-17 12:11:50,2026-02-17,Mixed,12.79,10.29,3.09,10.37,49.36,14.1,274.42,AMD-COL-0256798,manual_audit,0.96,train
AMD-COMP-010502,AMD-BIN-0113,AMD-Z-06,Thaltej,2026-02-17 12:12:23,2026-02-17,Mixed,22.53,2.63,0.39,0.05,62.95,11.45,10.46,AMD-COL-0049903,image_classifier,0.868,train
AMD-COMP-033566,AMD-BIN-0379,AMD-Z-21,Odhav,2026-02-17 12:12:30,2026-02-17,Recyclable,39.61,13.74,20.58,8.27,3.72,14.08,515.27,AMD-COL-0157760,image_classifier,0.943,train
AMD-COMP-036524,AMD-BIN-0410,AMD-Z-23,Ranip,2026-02-17 12:12:53,2026-02-17,Organic,2.84,3.33,0.05,2.33,83.2,8.25,410.56,AMD-COL-0171662,image_classifier,0.785,train
AMD-COMP-021516,AMD-BIN-0245,AMD-Z-13,Vasna,2026-02-17 12:13:03,2026-02-17,Recyclable,31.71,23.4,3.55,3.18,17.08,21.08,50.86,AMD-COL-0101451,image_classifier,0.716,train
AMD-COMP-009631,AMD-BIN-0102,AMD-Z-05,Prahlad Nagar,2026-02-17 12:13:08,2026-02-17,Commercial,15.67,32.47,7.03,4.26,26.23,14.34,352.06,AMD-COL-0045970,image_classifier,0.83,train
AMD-COMP-048751,AMD-BIN-0533,AMD-Z-30,Jamalpur,2026-02-17 12:13:12,2026-02-17,Organic,0.05,0.05,0.51,0.86,82.62,15.91,438.93,AMD-COL-0228589,image_classifier,0.813,train
AMD-COMP-035631,AMD-BIN-0399,AMD-Z-22,Vatva,2026-02-17 12:13:19,2026-02-17,Recyclable,44.74,27.26,15.25,1.95,0.05,10.75,161.8,AMD-COL-0167497,image_classifier,0.941,train
AMD-COMP-055659,AMD-BIN-0598,AMD-Z-33,Wadaj,2026-02-17 12:13:20,2026-02-17,Recyclable,39.96,27.99,11.28,5.02,11.22,4.53,332.84,AMD-COL-0261496,image_classifier,0.808,train
AMD-COMP-030764,AMD-BIN-0354,AMD-Z-20,Naroda,2026-02-17 12:13:23,2026-02-17,Recyclable,32.02,13.38,18.88,10.36,3.03,22.33,342.54,AMD-COL-0144598,image_classifier,0.841,train
AMD-COMP-050360,AMD-BIN-0546,AMD-Z-30,Jamalpur,2026-02-17 12:13:26,2026-02-17,Mixed,10.29,5.73,0.29,3.75,70.35,9.59,117.03,AMD-COL-0236360,manual_audit,0.958,train
AMD-COMP-054854,AMD-BIN-0588,AMD-Z-33,Wadaj,2026-02-17 12:13:40,2026-02-17,Dry,35.16,19.52,2.67,5.99,15.14,21.52,49.84,AMD-COL-0257735,image_classifier,0.908,train
AMD-COMP-021412,AMD-BIN-0243,AMD-Z-13,Vasna,2026-02-17 12:14:11,2026-02-17,Dry,25.68,23.03,3.73,4.53,21.2,21.83,120.35,AMD-COL-0100966,image_classifier,0.905,train
AMD-COMP-000351,AMD-BIN-0005,AMD-Z-01,Navrangpura,2026-02-17 12:15:10,2026-02-17,Mixed,31.77,23.24,5.89,1.25,31.87,5.98,120.57,AMD-COL-0001684,sensor_estimate,0.616,train
AMD-COMP-043182,AMD-BIN-0487,AMD-Z-27,CG Road,2026-02-17 12:15:52,2026-02-17,Mixed,19.24,25.26,11.99,2.67,34.62,6.22,243.64,AMD-COL-0202319,image_classifier,0.935,train
AMD-COMP-029362,AMD-BIN-0340,AMD-Z-19,Vastral,2026-02-17 12:15:54,2026-02-17,Mixed,8.43,8.23,1.56,2.8,70.18,8.8,57.3,AMD-COL-0138305,manual_audit,0.966,train
AMD-COMP-022672,AMD-BIN-0258,AMD-Z-14,Shahibaug,2026-02-17 12:16:00,2026-02-17,Dry,36.98,20.32,6.9,9.5,12.58,13.72,226.12,AMD-COL-0107087,image_classifier,0.78,train
AMD-COMP-037234,AMD-BIN-0420,AMD-Z-23,Ranip,2026-02-17 12:16:49,2026-02-17,Organic,6.49,1.79,0.05,0.05,84.7,6.92,69.5,AMD-COL-0174831,manual_audit,0.909,train
AMD-COMP-022748,AMD-BIN-0259,AMD-Z-14,Shahibaug,2026-02-17 12:17:00,2026-02-17,Mixed,17.92,6.41,5.55,5.24,53.78,11.1,288.67,AMD-COL-0107455,image_classifier,0.828,train
AMD-COMP-019889,AMD-BIN-0223,AMD-Z-12,Paldi,2026-02-17 12:17:14,2026-02-17,Organic,1.87,4.67,0.9,0.05,83.51,9.0,168.07,AMD-COL-0093864,image_classifier,0.904,train
AMD-COMP-015568,AMD-BIN-0178,AMD-Z-10,Motera,2026-02-17 12:17:26,2026-02-17,Organic,6.5,0.05,0.05,1.41,83.04,8.95,104.03,AMD-COL-0073655,sensor_estimate,0.672,train
AMD-COMP-028916,AMD-BIN-0334,AMD-Z-19,Vastral,2026-02-17 12:17:59,2026-02-17,Mixed,9.73,4.25,1.72,4.52,61.76,18.02,73.39,AMD-COL-0136141,manual_audit,0.914,train
AMD-COMP-048298,AMD-BIN-0530,AMD-Z-29,Shahpur,2026-02-17 12:18:36,2026-02-17,Organic,6.92,8.33,0.05,0.05,83.84,0.81,111.28,AMD-COL-0226385,image_classifier,0.772,train
AMD-COMP-051781,AMD-BIN-0557,AMD-Z-31,Dariyapur,2026-02-17 12:18:54,2026-02-17,Organic,3.95,0.47,0.05,0.05,92.15,3.33,372.37,AMD-COL-0243173,manual_audit,0.932,train
AMD-COMP-013419,AMD-BIN-0147,AMD-Z-08,Gota,2026-02-17 12:18:56,2026-02-17,Dry,30.16,16.96,8.63,8.8,12.11,23.34,106.99,AMD-COL-0063557,image_classifier,0.848,train
AMD-COMP-047228,AMD-BIN-0521,AMD-Z-29,Shahpur,2026-02-17 12:19:06,2026-02-17,Dry,27.32,20.6,7.22,9.05,16.86,18.95,125.63,AMD-COL-0221355,sensor_estimate,0.632,train
AMD-COMP-017717,AMD-BIN-0202,AMD-Z-11,Maninagar,2026-02-17 12:19:23,2026-02-17,Organic,2.81,0.05,0.81,1.73,82.74,11.86,940.98,AMD-COL-0083659,manual_audit,0.918,train
AMD-COMP-028138,AMD-BIN-0324,AMD-Z-18,Nikol,2026-02-17 12:19:38,2026-02-17,Mixed,18.02,9.69,2.4,4.37,52.83,12.69,111.97,AMD-COL-0132644,image_classifier,0.803,train
AMD-COMP-036976,AMD-BIN-0417,AMD-Z-23,Ranip,2026-02-17 12:20:09,2026-02-17,Mixed,11.94,12.38,7.31,4.43,51.72,12.22,29.04,AMD-COL-0173615,sensor_estimate,0.589,train
AMD-COMP-024986,AMD-BIN-0286,AMD-Z-16,Memnagar,2026-02-17 12:20:25,2026-02-17,Organic,8.5,4.64,1.1,2.06,80.38,3.32,140.13,AMD-COL-0118240,image_classifier,0.82,train
AMD-COMP-047603,AMD-BIN-0524,AMD-Z-29,Shahpur,2026-02-17 12:21:48,2026-02-17,Organic,3.11,3.05,0.05,6.26,86.61,0.92,675.41,AMD-COL-0223042,image_classifier,0.913,train
AMD-COMP-022833,AMD-BIN-0260,AMD-Z-14,Shahibaug,2026-02-17 12:21:59,2026-02-17,Mixed,15.06,11.52,1.39,5.58,47.44,19.01,273.55,AMD-COL-0107831,image_classifier,0.843,train
AMD-COMP-050756,AMD-BIN-0549,AMD-Z-30,Jamalpur,2026-02-17 12:22:04,2026-02-17,Organic,0.5,0.05,1.76,0.05,94.34,3.3,125.65,AMD-COL-0238203,sensor_estimate,0.604,train
AMD-COMP-044490,AMD-BIN-0499,AMD-Z-28,Relief Road,2026-02-17 12:22:35,2026-02-17,Dry,28.26,16.72,2.24,5.2,18.84,28.74,209.08,AMD-COL-0208416,manual_audit,0.956,train
AMD-COMP-025101,AMD-BIN-0287,AMD-Z-16,Memnagar,2026-02-17 12:22:49,2026-02-17,Organic,2.43,0.24,3.13,0.05,84.3,9.85,116.82,AMD-COL-0118784,image_classifier,0.707,train
AMD-COMP-026071,AMD-BIN-0299,AMD-Z-17,Isanpur,2026-02-17 12:23:36,2026-02-17,Mixed,16.25,1.95,0.05,0.38,65.81,15.56,30.03,AMD-COL-0122850,image_classifier,0.708,train
AMD-COMP-009207,AMD-BIN-0097,AMD-Z-05,Prahlad Nagar,2026-02-17 12:23:37,2026-02-17,Commercial,10.4,41.59,2.35,11.24,26.48,7.94,396.62,AMD-COL-0043926,image_classifier,0.843,train
AMD-COMP-052790,AMD-BIN-0566,AMD-Z-31,Dariyapur,2026-02-17 12:24:26,2026-02-17,Commercial,16.51,7.64,0.87,0.13,58.01,16.84,459.45,AMD-COL-0248004,image_classifier,0.741,train
AMD-COMP-023842,AMD-BIN-0271,AMD-Z-15,Naranpura,2026-02-17 12:25:05,2026-02-17,Organic,6.52,0.55,0.33,0.05,83.41,9.14,142.99,AMD-COL-0112641,image_classifier,0.705,train
AMD-COMP-037633,AMD-BIN-0427,AMD-Z-24,Sabarmati,2026-02-17 12:26:40,2026-02-17,Mixed,10.06,6.66,5.59,1.92,66.87,8.9,84.1,AMD-COL-0176575,image_classifier,0.958,train
AMD-COMP-016599,AMD-BIN-0192,AMD-Z-10,Motera,2026-02-17 12:27:09,2026-02-17,Mixed,17.32,4.3,0.8,2.57,59.37,15.64,27.77,AMD-COL-0078443,image_classifier,0.762,train
AMD-COMP-041016,AMD-BIN-0464,AMD-Z-26,Ashram Road,2026-02-17 12:27:11,2026-02-17,Recyclable,23.69,47.31,6.56,13.3,5.66,3.48,356.34,AMD-COL-0192261,manual_audit,0.912,train
AMD-COMP-027442,AMD-BIN-0316,AMD-Z-18,Nikol,2026-02-17 12:27:52,2026-02-17,Organic,1.34,4.23,0.05,0.05,84.1,10.23,93.4,AMD-COL-0129317,manual_audit,0.929,train
AMD-COMP-025427,AMD-BIN-0291,AMD-Z-16,Memnagar,2026-02-17 12:27:53,2026-02-17,Mixed,9.78,5.35,1.09,4.04,71.76,7.98,113.61,AMD-COL-0120200,image_classifier,0.801,train
AMD-COMP-009022,AMD-BIN-0094,AMD-Z-05,Prahlad Nagar,2026-02-17 12:28:29,2026-02-17,Commercial,22.23,46.38,0.05,4.79,15.87,10.68,377.8,AMD-COL-0042957,image_classifier,0.735,train
AMD-COMP-028220,AMD-BIN-0325,AMD-Z-18,Nikol,2026-02-17 12:28:32,2026-02-17,Dry,29.63,11.66,0.05,14.33,13.46,30.87,102.05,AMD-COL-0133012,sensor_estimate,0.653,train
AMD-COMP-034344,AMD-BIN-0387,AMD-Z-21,Odhav,2026-02-17 12:29:03,2026-02-17,Recyclable,23.28,32.82,18.26,5.39,7.06,13.19,263.58,AMD-COL-0161451,image_classifier,0.824,train
AMD-COMP-014598,AMD-BIN-0164,AMD-Z-09,Chandkheda,2026-02-17 12:29:16,2026-02-17,Mixed,12.45,9.84,2.68,0.57,69.66,4.8,93.16,AMD-COL-0069235,sensor_estimate,0.765,train
AMD-COMP-010925,AMD-BIN-0117,AMD-Z-06,Thaltej,2026-02-17 12:29:18,2026-02-17,Organic,3.44,3.02,2.59,0.48,84.18,6.29,28.56,AMD-COL-0051897,image_classifier,0.947,train
AMD-COMP-027651,AMD-BIN-0318,AMD-Z-18,Nikol,2026-02-17 12:30:08,2026-02-17,Mixed,10.21,10.55,1.87,2.84,68.07,6.46,118.38,AMD-COL-0130229,sensor_estimate,0.634,train
AMD-COMP-031917,AMD-BIN-0363,AMD-Z-20,Naroda,2026-02-17 12:30:49,2026-02-17,Dry,30.05,20.17,9.13,9.77,0.34,30.54,361.17,AMD-COL-0149983,image_classifier,0.901,train
AMD-COMP-002630,AMD-BIN-0029,AMD-Z-02,Vastrapur,2026-02-17 12:31:04,2026-02-17,Mixed,19.36,9.63,3.06,0.36,38.43,29.16,290.41,AMD-COL-0012562,sensor_estimate,0.764,train
AMD-COMP-033128,AMD-BIN-0375,AMD-Z-21,Odhav,2026-02-17 12:31:21,2026-02-17,Recyclable,22.61,33.36,16.74,6.6,10.11,10.58,114.71,AMD-COL-0155778,sensor_estimate,0.797,train
AMD-COMP-000113,AMD-BIN-0002,AMD-Z-01,Navrangpura,2026-02-17 12:32:10,2026-02-17,Mixed,29.9,15.74,2.58,4.23,32.0,15.55,496.52,AMD-COL-0000543,image_classifier,0.948,train
AMD-COMP-016116,AMD-BIN-0186,AMD-Z-10,Motera,2026-02-17 12:32:18,2026-02-17,Organic,0.05,0.32,1.88,2.93,86.55,8.27,35.38,AMD-COL-0076133,manual_audit,0.903,train
AMD-COMP-007019,AMD-BIN-0075,AMD-Z-04,Bodakdev,2026-02-17 12:32:45,2026-02-17,Commercial,31.01,35.41,0.05,2.89,19.44,11.2,353.75,AMD-COL-0033539,image_classifier,0.927,train
AMD-COMP-010004,AMD-BIN-0106,AMD-Z-06,Thaltej,2026-02-17 12:33:24,2026-02-17,Organic,0.05,5.38,1.7,0.84,83.28,8.75,14.55,AMD-COL-0047651,image_classifier,0.831,train
AMD-COMP-048191,AMD-BIN-0529,AMD-Z-29,Shahpur,2026-02-17 12:33:31,2026-02-17,Dry,23.96,18.92,1.77,6.85,22.76,25.74,713.17,AMD-COL-0225849,image_classifier,0.723,train
AMD-COMP-021796,AMD-BIN-0248,AMD-Z-13,Vasna,2026-02-17 12:33:33,2026-02-17,Mixed,14.7,6.81,2.27,1.18,67.76,7.28,95.16,AMD-COL-0102823,manual_audit,0.958,train
AMD-COMP-047755,AMD-BIN-0525,AMD-Z-29,Shahpur,2026-02-17 12:33:47,2026-02-17,Commercial,7.91,9.89,5.11,1.12,63.68,12.29,444.01,AMD-COL-0223776,sensor_estimate,0.622,train
AMD-COMP-037343,AMD-BIN-0422,AMD-Z-23,Ranip,2026-02-17 12:34:14,2026-02-17,Recyclable,34.96,31.94,2.52,9.39,13.87,7.32,160.36,AMD-COL-0175286,manual_audit,0.927,train
AMD-COMP-023051,AMD-BIN-0262,AMD-Z-14,Shahibaug,2026-02-17 12:35:46,2026-02-17,Organic,10.85,1.86,0.08,1.05,77.92,8.24,374.97,AMD-COL-0108933,sensor_estimate,0.735,train
AMD-COMP-045121,AMD-BIN-0505,AMD-Z-28,Relief Road,2026-02-17 12:36:01,2026-02-17,Mixed,6.59,4.54,2.1,5.34,71.26,10.17,135.01,AMD-COL-0211403,manual_audit,0.989,train
AMD-COMP-031177,AMD-BIN-0358,AMD-Z-20,Naroda,2026-02-17 12:36:02,2026-02-17,Recyclable,30.91,19.13,18.06,9.96,3.19,18.75,689.93,AMD-COL-0146613,sensor_estimate,0.591,train
AMD-COMP-051158,AMD-BIN-0553,AMD-Z-31,Dariyapur,2026-02-17 12:36:15,2026-02-17,Mixed,4.37,9.4,3.69,1.37,61.58,19.59,526.48,AMD-COL-0240244,image_classifier,0.847,train
AMD-COMP-017842,AMD-BIN-0203,AMD-Z-11,Maninagar,2026-02-17 12:37:29,2026-02-17,Commercial,9.75,23.56,2.75,2.16,53.04,8.74,407.68,AMD-COL-0084216,image_classifier,0.905,train
AMD-COMP-026361,AMD-BIN-0302,AMD-Z-17,Isanpur,2026-02-17 12:37:57,2026-02-17,Dry,28.16,24.76,2.25,4.66,15.49,24.68,86.78,AMD-COL-0124163,manual_audit,0.942,train
AMD-COMP-022021,AMD-BIN-0251,AMD-Z-14,Shahibaug,2026-02-17 12:38:08,2026-02-17,Commercial,21.76,14.23,3.37,7.42,42.5,10.72,221.19,AMD-COL-0103934,image_classifier,0.825,train
AMD-COMP-039032,AMD-BIN-0443,AMD-Z-25,Ellis Bridge,2026-02-17 12:38:36,2026-02-17,Commercial,33.31,25.87,1.12,6.74,18.05,14.91,360.92,AMD-COL-0182781,image_classifier,0.729,train
AMD-COMP-054770,AMD-BIN-0587,AMD-Z-33,Wadaj,2026-02-17 12:38:39,2026-02-17,Mixed,10.31,12.48,4.28,4.39,58.07,10.47,30.09,AMD-COL-0257359,image_classifier,0.816,train
AMD-COMP-041791,AMD-BIN-0472,AMD-Z-26,Ashram Road,2026-02-17 12:38:47,2026-02-17,Commercial,20.66,34.55,1.47,6.77,28.5,8.05,796.06,AMD-COL-0196004,manual_audit,0.946,train
AMD-COMP-039427,AMD-BIN-0447,AMD-Z-25,Ellis Bridge,2026-02-17 12:39:07,2026-02-17,Organic,8.59,9.03,0.74,1.83,68.75,11.06,682.74,AMD-COL-0184845,image_classifier,0.823,train
AMD-COMP-053210,AMD-BIN-0569,AMD-Z-32,Saraspur,2026-02-17 12:40:01,2026-02-17,Recyclable,27.37,23.15,25.55,7.28,8.33,8.32,515.34,AMD-COL-0249988,image_classifier,0.834,train
AMD-COMP-054401,AMD-BIN-0581,AMD-Z-32,Saraspur,2026-02-17 12:41:19,2026-02-17,Commercial,18.98,26.01,8.86,8.06,16.44,21.65,422.48,AMD-COL-0255489,sensor_estimate,0.83,train
AMD-COMP-012163,AMD-BIN-0133,AMD-Z-07,Bopal,2026-02-17 12:41:24,2026-02-17,Organic,6.26,3.94,1.42,0.27,86.01,2.1,95.62,AMD-COL-0057748,sensor_estimate,0.829,train
AMD-COMP-007689,AMD-BIN-0081,AMD-Z-04,Bodakdev,2026-02-17 12:42:04,2026-02-17,Recyclable,37.32,30.37,8.98,14.28,2.02,7.03,305.6,AMD-COL-0036759,image_classifier,0.779,train
AMD-COMP-015463,AMD-BIN-0176,AMD-Z-10,Motera,2026-02-17 12:42:11,2026-02-17,Organic,10.7,0.05,0.05,1.78,80.59,6.83,138.25,AMD-COL-0073198,image_classifier,0.876,train
AMD-COMP-002114,AMD-BIN-0023,AMD-Z-01,Navrangpura,2026-02-17 12:42:34,2026-02-17,Dry,25.22,53.91,7.2,4.51,1.76,7.4,52.48,AMD-COL-0010006,image_classifier,0.82,train
AMD-COMP-032898,AMD-BIN-0372,AMD-Z-21,Odhav,2026-02-17 12:42:50,2026-02-17,Recyclable,31.84,22.24,14.23,9.31,4.52,17.86,519.35,AMD-COL-0154666,sensor_estimate,0.584,train
AMD-COMP-002710,AMD-BIN-0030,AMD-Z-02,Vastrapur,2026-02-17 12:43:23,2026-02-17,Recyclable,35.87,31.43,6.23,6.55,6.88,13.04,339.76,AMD-COL-0012935,manual_audit,0.965,train
AMD-COMP-044871,AMD-BIN-0502,AMD-Z-28,Relief Road,2026-02-17 12:43:30,2026-02-17,Mixed,7.68,5.01,4.11,0.05,73.52,9.63,689.75,AMD-COL-0210259,image_classifier,0.79,train
AMD-COMP-031070,AMD-BIN-0357,AMD-Z-20,Naroda,2026-02-17 12:44:34,2026-02-17,Recyclable,26.06,18.81,28.39,6.05,6.6,14.09,354.61,AMD-COL-0146062,sensor_estimate,0.595,train
AMD-COMP-043617,AMD-BIN-0491,AMD-Z-27,CG Road,2026-02-17 12:44:38,2026-02-17,Dry,32.06,44.48,4.7,4.83,4.94,8.99,142.38,AMD-COL-0204392,image_classifier,0.919,train
AMD-COMP-034010,AMD-BIN-0382,AMD-Z-21,Odhav,2026-02-17 12:45:04,2026-02-17,Mixed,21.97,12.26,7.2,6.53,24.02,28.02,312.32,AMD-COL-0159788,image_classifier,0.765,train
AMD-COMP-006378,AMD-BIN-0070,AMD-Z-04,Bodakdev,2026-02-17 12:45:58,2026-02-17,Dry,26.52,34.23,5.73,7.14,6.4,19.98,58.2,AMD-COL-0030410,image_classifier,0.743,train
AMD-COMP-001949,AMD-BIN-0022,AMD-Z-01,Navrangpura,2026-02-17 12:47:42,2026-02-17,Organic,9.44,17.18,0.05,0.05,66.81,6.47,77.71,AMD-COL-0009285,image_classifier,0.951,train
AMD-COMP-011024,AMD-BIN-0118,AMD-Z-06,Thaltej,2026-02-17 12:47:45,2026-02-17,Organic,1.42,4.92,0.05,4.51,83.43,5.67,19.0,AMD-COL-0052371,image_classifier,0.731,train
AMD-COMP-039143,AMD-BIN-0444,AMD-Z-25,Ellis Bridge,2026-02-17 12:47:57,2026-02-17,Commercial,29.85,33.62,3.39,8.08,15.21,9.85,291.95,AMD-COL-0183349,image_classifier,0.859,train
AMD-COMP-044271,AMD-BIN-0497,AMD-Z-28,Relief Road,2026-02-17 12:48:28,2026-02-17,Recyclable,29.75,21.63,11.26,8.41,16.93,12.02,432.07,AMD-COL-0207284,image_classifier,0.946,train
AMD-COMP-003163,AMD-BIN-0037,AMD-Z-02,Vastrapur,2026-02-17 12:48:48,2026-02-17,Mixed,32.28,9.0,3.67,3.68,43.12,8.25,74.35,AMD-COL-0015131,image_classifier,0.841,train
AMD-COMP-044732,AMD-BIN-0501,AMD-Z-28,Relief Road,2026-02-17 12:48:53,2026-02-17,Commercial,12.49,14.53,2.18,4.56,56.76,9.48,286.33,AMD-COL-0209684,manual_audit,0.9,train
AMD-COMP-053343,AMD-BIN-0570,AMD-Z-32,Saraspur,2026-02-17 12:49:26,2026-02-17,Recyclable,36.71,30.63,14.28,9.68,5.95,2.75,468.78,AMD-COL-0250545,sensor_estimate,0.707,train
AMD-COMP-017442,AMD-BIN-0199,AMD-Z-11,Maninagar,2026-02-17 12:50:55,2026-02-17,Organic,0.05,3.04,0.54,0.05,94.55,1.77,780.13,AMD-COL-0082307,sensor_estimate,0.817,train
AMD-COMP-050632,AMD-BIN-0548,AMD-Z-30,Jamalpur,2026-02-17 12:51:39,2026-02-17,Organic,10.43,0.73,0.05,1.78,84.63,2.38,503.3,AMD-COL-0237629,image_classifier,0.794,train
AMD-COMP-007765,AMD-BIN-0082,AMD-Z-04,Bodakdev,2026-02-17 14:26:05,2026-02-17,Organic,11.37,6.46,0.74,1.21,65.72,14.5,813.41,AMD-COL-0037037,image_classifier,0.755,train
AMD-COMP-001005,AMD-BIN-0013,AMD-Z-01,Navrangpura,2026-02-17 14:31:25,2026-02-17,Organic,9.35,5.93,1.26,3.04,69.87,10.55,336.26,AMD-COL-0004870,image_classifier,0.734,train
AMD-COMP-052387,AMD-BIN-0562,AMD-Z-31,Dariyapur,2026-02-17 15:02:06,2026-02-17,Commercial,9.03,5.19,0.92,3.66,69.57,11.63,848.82,AMD-COL-0246104,image_classifier,0.8,train
AMD-COMP-015398,AMD-BIN-0175,AMD-Z-09,Chandkheda,2026-02-17 15:04:23,2026-02-17,Dry,25.33,28.59,2.81,8.9,14.3,20.07,105.82,AMD-COL-0072918,image_classifier,0.921,train
AMD-COMP-011944,AMD-BIN-0131,AMD-Z-07,Bopal,2026-02-17 15:14:16,2026-02-17,Organic,11.37,0.63,0.05,0.05,76.44,11.46,160.28,AMD-COL-0056675,image_classifier,0.95,train
AMD-COMP-009923,AMD-BIN-0105,AMD-Z-05,Prahlad Nagar,2026-02-17 15:29:24,2026-02-17,Dry,33.8,32.93,5.68,5.98,11.03,10.58,160.27,AMD-COL-0047280,manual_audit,0.987,train
AMD-COMP-045776,AMD-BIN-0510,AMD-Z-28,Relief Road,2026-02-17 15:38:26,2026-02-17,Organic,0.05,3.06,0.05,0.05,91.79,5.0,312.79,AMD-COL-0214529,sensor_estimate,0.805,train
AMD-COMP-008673,AMD-BIN-0091,AMD-Z-05,Prahlad Nagar,2026-02-18 00:06:30,2026-02-18,Commercial,19.15,35.58,5.12,0.21,25.67,14.27,71.5,AMD-COL-0041273,image_classifier,0.959,train
AMD-COMP-004160,AMD-BIN-0048,AMD-Z-03,Satellite,2026-02-18 00:06:56,2026-02-18,Mixed,16.69,22.94,0.05,3.08,42.17,15.07,168.8,AMD-COL-0019747,manual_audit,0.944,train
AMD-COMP-049268,AMD-BIN-0537,AMD-Z-30,Jamalpur,2026-02-18 00:07:50,2026-02-18,Mixed,3.43,5.57,0.05,0.05,76.24,14.66,131.33,AMD-COL-0231178,sensor_estimate,0.724,train
AMD-COMP-029452,AMD-BIN-0341,AMD-Z-19,Vastral,2026-02-18 00:07:54,2026-02-18,Mixed,16.47,12.47,3.29,2.05,51.78,13.94,41.49,AMD-COL-0138746,image_classifier,0.802,train
AMD-COMP-024876,AMD-BIN-0285,AMD-Z-16,Memnagar,2026-02-18 00:08:39,2026-02-18,Mixed,9.14,5.3,2.34,4.18,65.33,13.71,83.53,AMD-COL-0117665,image_classifier,0.89,train
AMD-COMP-044383,AMD-BIN-0498,AMD-Z-28,Relief Road,2026-02-18 00:08:57,2026-02-18,Mixed,7.62,8.23,2.0,0.11,73.21,8.83,109.93,AMD-COL-0207838,image_classifier,0.757,train
AMD-COMP-000793,AMD-BIN-0011,AMD-Z-01,Navrangpura,2026-02-18 00:09:05,2026-02-18,Mixed,16.43,20.66,4.86,9.14,31.48,17.43,344.01,AMD-COL-0003936,image_classifier,0.835,train
AMD-COMP-005824,AMD-BIN-0065,AMD-Z-03,Satellite,2026-02-18 00:12:40,2026-02-18,Mixed,16.84,28.79,1.51,2.8,37.52,12.54,148.97,AMD-COL-0027779,image_classifier,0.872,train
AMD-COMP-051934,AMD-BIN-0558,AMD-Z-31,Dariyapur,2026-02-18 00:13:43,2026-02-18,Mixed,10.77,6.3,1.22,4.2,72.36,5.15,195.3,AMD-COL-0243904,image_classifier,0.909,train
AMD-COMP-004043,AMD-BIN-0047,AMD-Z-03,Satellite,2026-02-18 00:14:40,2026-02-18,Commercial,21.52,34.01,3.57,5.77,15.15,19.98,515.73,AMD-COL-0019205,image_classifier,0.929,train
AMD-COMP-017130,AMD-BIN-0197,AMD-Z-11,Maninagar,2026-02-18 00:18:58,2026-02-18,Commercial,19.9,7.42,0.05,0.05,57.23,15.35,44.43,AMD-COL-0080852,image_classifier,0.734,train
AMD-COMP-036340,AMD-BIN-0407,AMD-Z-23,Ranip,2026-02-18 00:19:29,2026-02-18,Organic,2.71,3.06,0.92,0.44,90.28,2.59,173.59,AMD-COL-0170795,image_classifier,0.846,train
AMD-COMP-040494,AMD-BIN-0459,AMD-Z-26,Ashram Road,2026-02-18 00:25:00,2026-02-18,Mixed,22.19,29.38,2.26,4.79,30.83,10.55,80.0,AMD-COL-0189913,sensor_estimate,0.625,train
AMD-COMP-006379,AMD-BIN-0070,AMD-Z-04,Bodakdev,2026-02-18 00:25:40,2026-02-18,Dry,27.98,36.03,7.89,5.26,11.98,10.86,87.65,AMD-COL-0030411,image_classifier,0.712,train
AMD-COMP-019085,AMD-BIN-0214,AMD-Z-11,Maninagar,2026-02-18 00:26:09,2026-02-18,Commercial,17.65,10.18,3.19,3.74,54.05,11.19,61.84,AMD-COL-0089929,manual_audit,0.987,train
AMD-COMP-031178,AMD-BIN-0358,AMD-Z-20,Naroda,2026-02-18 00:27:05,2026-02-18,Recyclable,32.22,26.76,18.19,7.51,3.19,12.13,754.81,AMD-COL-0146614,manual_audit,0.875,train
AMD-COMP-044596,AMD-BIN-0500,AMD-Z-28,Relief Road,2026-02-18 00:29:46,2026-02-18,Mixed,4.59,2.95,1.86,2.2,82.02,6.38,565.81,AMD-COL-0208958,sensor_estimate,0.716,train
AMD-COMP-022936,AMD-BIN-0261,AMD-Z-14,Shahibaug,2026-02-18 00:30:53,2026-02-18,Commercial,12.14,26.19,7.27,6.54,40.73,7.13,304.83,AMD-COL-0108370,image_classifier,0.952,train
